[2024-06-12 21:48:44,266: INFO: utils]: yaml file: config.yaml loaded successfully
[2024-06-14 21:37:08,039: WARNING: module_wrapper]: From C:\Users\skaur\AppData\Local\Programs\Python\Python312\Lib\site-packages\tf_keras\src\losses.py:2976: The name tf.losses.sparse_softmax_cross_entropy is deprecated. Please use tf.compat.v1.losses.sparse_softmax_cross_entropy instead.

[2024-06-14 21:37:09,186: INFO: utils]: yaml file: config.yaml loaded successfully
[2024-06-14 21:49:04,169: INFO: utils]: yaml file: config.yaml loaded successfully
[2024-06-14 21:49:27,079: WARNING: module_wrapper]: From C:\Users\skaur\AppData\Local\Programs\Python\Python312\Lib\site-packages\tf_keras\src\losses.py:2976: The name tf.losses.sparse_softmax_cross_entropy is deprecated. Please use tf.compat.v1.losses.sparse_softmax_cross_entropy instead.

[2024-06-14 21:49:28,095: INFO: utils]: yaml file: config.yaml loaded successfully
[2024-06-14 22:12:37,365: INFO: utils]: yaml file: config.yaml loaded successfully
[2024-06-14 22:12:59,966: WARNING: module_wrapper]: From C:\Users\skaur\AppData\Local\Programs\Python\Python312\Lib\site-packages\tf_keras\src\losses.py:2976: The name tf.losses.sparse_softmax_cross_entropy is deprecated. Please use tf.compat.v1.losses.sparse_softmax_cross_entropy instead.

[2024-06-14 22:13:01,028: INFO: utils]: yaml file: config.yaml loaded successfully
[2024-06-14 22:16:30,081: INFO: utils]: yaml file: config.yaml loaded successfully
[2024-06-14 22:16:47,441: WARNING: module_wrapper]: From C:\Users\skaur\AppData\Local\Programs\Python\Python312\Lib\site-packages\tf_keras\src\losses.py:2976: The name tf.losses.sparse_softmax_cross_entropy is deprecated. Please use tf.compat.v1.losses.sparse_softmax_cross_entropy instead.

[2024-06-14 22:16:48,220: INFO: utils]: yaml file: config.yaml loaded successfully
[2024-06-14 22:30:12,339: INFO: utils]: yaml file: config.yaml loaded successfully
[2024-06-14 22:30:28,559: WARNING: module_wrapper]: From C:\Users\skaur\AppData\Local\Programs\Python\Python312\Lib\site-packages\tf_keras\src\losses.py:2976: The name tf.losses.sparse_softmax_cross_entropy is deprecated. Please use tf.compat.v1.losses.sparse_softmax_cross_entropy instead.

[2024-06-14 22:30:29,238: INFO: utils]: yaml file: config.yaml loaded successfully
[2024-06-14 22:31:34,123: INFO: utils]: yaml file: config.yaml loaded successfully
[2024-06-14 22:31:50,216: WARNING: module_wrapper]: From C:\Users\skaur\AppData\Local\Programs\Python\Python312\Lib\site-packages\tf_keras\src\losses.py:2976: The name tf.losses.sparse_softmax_cross_entropy is deprecated. Please use tf.compat.v1.losses.sparse_softmax_cross_entropy instead.

[2024-06-14 22:31:51,009: INFO: utils]: yaml file: config.yaml loaded successfully
[2024-06-14 22:32:33,902: INFO: utils]: yaml file: config.yaml loaded successfully
[2024-06-14 22:32:54,951: WARNING: module_wrapper]: From C:\Users\skaur\AppData\Local\Programs\Python\Python312\Lib\site-packages\tf_keras\src\losses.py:2976: The name tf.losses.sparse_softmax_cross_entropy is deprecated. Please use tf.compat.v1.losses.sparse_softmax_cross_entropy instead.

[2024-06-14 22:32:55,833: INFO: utils]: yaml file: config.yaml loaded successfully
[2024-06-14 22:32:55,925: INFO: app]: MySQL database connection established.
[2024-06-14 22:32:55,936: INFO: app]: Page layout set to wider configuration.
[2024-06-14 22:32:55,936: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 22:32:55,940: INFO: app]: ID card type selected: PAN
[2024-06-14 22:32:55,940: INFO: app]: Header set for PAN Card registration.
[2024-06-14 22:33:08,137: INFO: app]: MySQL database connection established.
[2024-06-14 22:33:08,137: INFO: app]: Page layout set to wider configuration.
[2024-06-14 22:33:08,139: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 22:33:08,139: INFO: app]: ID card type selected: PAN
[2024-06-14 22:33:08,142: INFO: app]: Header set for PAN Card registration.
[2024-06-14 22:34:19,921: INFO: utils]: yaml file: config.yaml loaded successfully
[2024-06-14 22:34:41,632: WARNING: module_wrapper]: From C:\Users\skaur\AppData\Local\Programs\Python\Python312\Lib\site-packages\tf_keras\src\losses.py:2976: The name tf.losses.sparse_softmax_cross_entropy is deprecated. Please use tf.compat.v1.losses.sparse_softmax_cross_entropy instead.

[2024-06-14 22:34:42,478: INFO: utils]: yaml file: config.yaml loaded successfully
[2024-06-14 22:35:27,980: INFO: utils]: yaml file: config.yaml loaded successfully
[2024-06-14 22:35:47,640: WARNING: module_wrapper]: From C:\Users\skaur\AppData\Local\Programs\Python\Python312\Lib\site-packages\tf_keras\src\losses.py:2976: The name tf.losses.sparse_softmax_cross_entropy is deprecated. Please use tf.compat.v1.losses.sparse_softmax_cross_entropy instead.

[2024-06-14 22:35:48,289: INFO: utils]: yaml file: config.yaml loaded successfully
[2024-06-14 22:35:48,334: INFO: app]: MySQL database connection established.
[2024-06-14 22:35:48,338: INFO: app]: Page layout set to wider configuration.
[2024-06-14 22:35:48,338: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 22:35:48,338: INFO: app]: ID card type selected: PAN
[2024-06-14 22:35:48,349: INFO: app]: Header set for PAN Card registration.
[2024-06-14 22:36:03,820: INFO: app]: MySQL database connection established.
[2024-06-14 22:36:03,828: INFO: app]: Page layout set to wider configuration.
[2024-06-14 22:36:03,828: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 22:36:03,830: INFO: app]: ID card type selected: PAN
[2024-06-14 22:36:03,830: INFO: app]: Header set for PAN Card registration.
[2024-06-14 22:40:18,003: INFO: utils]: yaml file: config.yaml loaded successfully
[2024-06-14 22:40:35,213: WARNING: module_wrapper]: From C:\Users\skaur\AppData\Local\Programs\Python\Python312\Lib\site-packages\tf_keras\src\losses.py:2976: The name tf.losses.sparse_softmax_cross_entropy is deprecated. Please use tf.compat.v1.losses.sparse_softmax_cross_entropy instead.

[2024-06-14 22:40:35,897: INFO: utils]: yaml file: config.yaml loaded successfully
[2024-06-14 22:40:35,942: INFO: app]: MySQL database connection established.
[2024-06-14 22:40:35,948: INFO: app]: Page layout set to wider configuration.
[2024-06-14 22:40:35,948: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 22:40:35,954: INFO: app]: ID card type selected: PAN
[2024-06-14 22:40:35,955: INFO: app]: MySQL database connection established.
[2024-06-14 22:40:35,955: INFO: app]: Header set for PAN Card registration.
[2024-06-14 22:40:44,976: INFO: app]: MySQL database connection established.
[2024-06-14 22:40:44,979: INFO: app]: Page layout set to wider configuration.
[2024-06-14 22:40:44,979: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 22:40:44,983: INFO: app]: ID card type selected: PAN
[2024-06-14 22:40:44,984: INFO: app]: Header set for PAN Card registration.
[2024-06-14 22:40:44,986: INFO: preprocess]: Error reading image: 'NoneType' object has no attribute 'read'
[2024-06-14 22:40:44,986: INFO: app]: Face image loaded.
[2024-06-14 22:40:44,987: ERROR: app]: No face image uploaded.
[2024-06-14 22:40:53,993: INFO: app]: MySQL database connection established.
[2024-06-14 22:40:53,993: INFO: app]: Page layout set to wider configuration.
[2024-06-14 22:40:53,997: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 22:40:53,998: INFO: app]: ID card type selected: PAN
[2024-06-14 22:40:54,001: INFO: app]: Header set for PAN Card registration.
[2024-06-14 22:41:16,849: INFO: app]: MySQL database connection established.
[2024-06-14 22:41:16,849: INFO: app]: Page layout set to wider configuration.
[2024-06-14 22:41:16,854: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 22:41:16,856: INFO: app]: ID card type selected: PAN
[2024-06-14 22:41:16,856: INFO: app]: Header set for PAN Card registration.
[2024-06-14 22:41:16,856: INFO: preprocess]: Error reading image: 'NoneType' object has no attribute 'read'
[2024-06-14 22:41:16,856: INFO: app]: Face image loaded.
[2024-06-14 22:41:16,856: ERROR: app]: No face image uploaded.
[2024-06-14 22:41:28,091: INFO: app]: MySQL database connection established.
[2024-06-14 22:41:28,093: INFO: app]: Page layout set to wider configuration.
[2024-06-14 22:41:28,093: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 22:41:28,095: INFO: app]: ID card type selected: PAN
[2024-06-14 22:41:28,095: INFO: app]: Header set for PAN Card registration.
[2024-06-14 22:41:28,099: INFO: preprocess]: Error reading image: module 'numpy' has no attribute 'unit8'
[2024-06-14 22:41:28,099: INFO: app]: Face image loaded.
[2024-06-14 22:41:28,099: ERROR: app]: No face image uploaded.
[2024-06-14 22:42:19,164: INFO: app]: MySQL database connection established.
[2024-06-14 22:42:19,169: INFO: app]: Page layout set to wider configuration.
[2024-06-14 22:42:19,169: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 22:42:19,173: INFO: app]: ID card type selected: PAN
[2024-06-14 22:42:19,175: INFO: app]: Header set for PAN Card registration.
[2024-06-14 22:43:24,922: INFO: app]: MySQL database connection established.
[2024-06-14 22:43:24,924: INFO: app]: Page layout set to wider configuration.
[2024-06-14 22:43:24,924: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 22:43:24,928: INFO: app]: ID card type selected:  
[2024-06-14 22:45:01,906: INFO: app]: MySQL database connection established.
[2024-06-14 22:45:01,907: INFO: app]: Page layout set to wider configuration.
[2024-06-14 22:45:01,908: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 22:45:01,911: INFO: app]: ID card type selected: PAN
[2024-06-14 22:45:01,911: INFO: app]: Header set for PAN Card registration.
[2024-06-14 22:45:28,443: INFO: app]: MySQL database connection established.
[2024-06-14 22:45:28,443: INFO: app]: Page layout set to wider configuration.
[2024-06-14 22:45:28,446: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 22:45:28,446: INFO: app]: ID card type selected: PAN
[2024-06-14 22:45:28,446: INFO: app]: Header set for PAN Card registration.
[2024-06-14 22:45:28,451: INFO: preprocess]: Error reading image: 'NoneType' object has no attribute 'read'
[2024-06-14 22:45:28,451: INFO: app]: Face image loaded.
[2024-06-14 22:45:28,451: ERROR: app]: No face image uploaded.
[2024-06-14 22:45:45,669: INFO: app]: MySQL database connection established.
[2024-06-14 22:45:45,673: INFO: app]: Page layout set to wider configuration.
[2024-06-14 22:45:45,673: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 22:45:45,676: INFO: app]: ID card type selected: PAN
[2024-06-14 22:45:45,677: INFO: app]: Header set for PAN Card registration.
[2024-06-14 22:47:49,306: INFO: app]: MySQL database connection established.
[2024-06-14 22:47:49,310: INFO: app]: Page layout set to wider configuration.
[2024-06-14 22:47:49,310: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 22:47:49,313: INFO: app]: ID card type selected: PAN
[2024-06-14 22:47:49,316: INFO: app]: Header set for PAN Card registration.
[2024-06-14 22:47:49,318: INFO: preprocess]: Error reading image: 'NoneType' object has no attribute 'read'
[2024-06-14 22:47:49,318: INFO: app]: Face image loaded.
[2024-06-14 22:47:49,321: ERROR: app]: No face image uploaded.
[2024-06-14 22:47:55,020: INFO: app]: MySQL database connection established.
[2024-06-14 22:47:55,020: INFO: app]: Page layout set to wider configuration.
[2024-06-14 22:47:55,022: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 22:47:55,024: INFO: app]: ID card type selected: PAN
[2024-06-14 22:47:55,027: INFO: app]: Header set for PAN Card registration.
[2024-06-14 22:47:55,028: INFO: preprocess]: Error reading image: module 'numpy' has no attribute 'unit8'
[2024-06-14 22:47:55,028: INFO: app]: Face image loaded.
[2024-06-14 22:47:55,028: ERROR: app]: No face image uploaded.
[2024-06-14 22:48:19,564: INFO: app]: MySQL database connection established.
[2024-06-14 22:48:19,566: INFO: app]: Page layout set to wider configuration.
[2024-06-14 22:48:19,566: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 22:48:19,566: INFO: app]: ID card type selected: PAN
[2024-06-14 22:48:19,566: INFO: app]: Header set for PAN Card registration.
[2024-06-14 22:48:19,574: INFO: preprocess]: Error reading image: 'NoneType' object has no attribute 'read'
[2024-06-14 22:48:19,574: INFO: app]: Face image loaded.
[2024-06-14 22:48:19,574: ERROR: app]: No face image uploaded.
[2024-06-14 22:48:24,783: INFO: app]: MySQL database connection established.
[2024-06-14 22:48:24,784: INFO: app]: Page layout set to wider configuration.
[2024-06-14 22:48:24,785: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 22:48:24,788: INFO: app]: ID card type selected: PAN
[2024-06-14 22:48:24,789: INFO: app]: Header set for PAN Card registration.
[2024-06-14 22:48:24,791: INFO: preprocess]: Error reading image: module 'numpy' has no attribute 'unit8'
[2024-06-14 22:48:24,793: INFO: app]: Face image loaded.
[2024-06-14 22:48:24,794: ERROR: app]: No face image uploaded.
[2024-06-14 22:48:52,543: INFO: app]: MySQL database connection established.
[2024-06-14 22:48:52,545: INFO: app]: Page layout set to wider configuration.
[2024-06-14 22:48:52,545: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 22:48:52,545: INFO: app]: ID card type selected: PAN
[2024-06-14 22:48:52,549: INFO: app]: Header set for PAN Card registration.
[2024-06-14 22:48:52,552: INFO: preprocess]: Error reading image: module 'numpy' has no attribute 'unit8'
[2024-06-14 22:48:52,552: INFO: app]: Face image loaded.
[2024-06-14 22:48:52,552: ERROR: app]: No face image uploaded.
[2024-06-14 22:52:11,034: INFO: utils]: yaml file: config.yaml loaded successfully
[2024-06-14 22:52:11,046: INFO: utils]: yaml file: config.yaml loaded successfully
[2024-06-14 22:52:11,067: INFO: app]: MySQL database connection established.
[2024-06-14 22:52:11,067: INFO: app]: Page layout set to wider configuration.
[2024-06-14 22:52:11,067: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 22:52:11,073: INFO: app]: ID card type selected: PAN
[2024-06-14 22:52:11,073: INFO: app]: Header set for PAN Card registration.
[2024-06-14 22:52:21,863: INFO: app]: MySQL database connection established.
[2024-06-14 22:52:21,863: INFO: app]: Page layout set to wider configuration.
[2024-06-14 22:52:21,871: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 22:52:21,875: INFO: app]: ID card type selected: PAN
[2024-06-14 22:52:21,876: INFO: app]: Header set for PAN Card registration.
[2024-06-14 22:52:21,878: INFO: preprocess]: Error reading image: 'NoneType' object has no attribute 'read'
[2024-06-14 22:52:21,880: INFO: app]: Face image loaded.
[2024-06-14 22:52:21,880: ERROR: app]: No face image uploaded.
[2024-06-14 22:52:27,252: INFO: app]: MySQL database connection established.
[2024-06-14 22:52:27,256: INFO: app]: Page layout set to wider configuration.
[2024-06-14 22:52:27,257: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 22:52:27,261: INFO: app]: ID card type selected: PAN
[2024-06-14 22:52:27,261: INFO: app]: Header set for PAN Card registration.
[2024-06-14 22:52:27,264: INFO: preprocess]: Error reading image: module 'numpy' has no attribute 'unit8'
[2024-06-14 22:52:27,267: INFO: app]: Face image loaded.
[2024-06-14 22:52:27,268: ERROR: app]: No face image uploaded.
[2024-06-14 22:53:41,905: INFO: utils]: yaml file: config.yaml loaded successfully
[2024-06-14 22:53:41,909: INFO: utils]: yaml file: config.yaml loaded successfully
[2024-06-14 22:53:41,932: INFO: app]: MySQL database connection established.
[2024-06-14 22:53:41,932: INFO: app]: Page layout set to wider configuration.
[2024-06-14 22:53:41,938: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 22:53:41,942: INFO: app]: ID card type selected: PAN
[2024-06-14 22:53:41,944: INFO: app]: Header set for PAN Card registration.
[2024-06-14 22:53:53,296: INFO: app]: MySQL database connection established.
[2024-06-14 22:53:53,297: INFO: app]: Page layout set to wider configuration.
[2024-06-14 22:53:53,298: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 22:53:53,301: INFO: app]: ID card type selected: PAN
[2024-06-14 22:53:53,301: INFO: app]: Header set for PAN Card registration.
[2024-06-14 22:53:53,301: INFO: preprocess]: Error reading image: 'NoneType' object has no attribute 'read'
[2024-06-14 22:53:53,306: INFO: app]: Face image loaded.
[2024-06-14 22:53:53,306: ERROR: app]: No face image uploaded.
[2024-06-14 22:53:59,393: INFO: app]: MySQL database connection established.
[2024-06-14 22:53:59,400: INFO: app]: Page layout set to wider configuration.
[2024-06-14 22:53:59,402: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 22:53:59,402: INFO: app]: ID card type selected: PAN
[2024-06-14 22:53:59,405: INFO: app]: Header set for PAN Card registration.
[2024-06-14 22:53:59,408: INFO: preprocess]: Error reading image: module 'numpy' has no attribute 'unit8'
[2024-06-14 22:53:59,408: INFO: app]: Face image loaded.
[2024-06-14 22:53:59,408: ERROR: app]: No face image uploaded.
[2024-06-14 22:54:42,679: INFO: utils]: yaml file: config.yaml loaded successfully
[2024-06-14 22:54:58,994: WARNING: module_wrapper]: From C:\Users\skaur\AppData\Local\Programs\Python\Python312\Lib\site-packages\tf_keras\src\losses.py:2976: The name tf.losses.sparse_softmax_cross_entropy is deprecated. Please use tf.compat.v1.losses.sparse_softmax_cross_entropy instead.

[2024-06-14 22:54:59,675: INFO: utils]: yaml file: config.yaml loaded successfully
[2024-06-14 22:54:59,694: INFO: app]: MySQL database connection established.
[2024-06-14 22:54:59,694: INFO: app]: Page layout set to wider configuration.
[2024-06-14 22:54:59,694: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 22:54:59,704: INFO: app]: ID card type selected: PAN
[2024-06-14 22:54:59,706: INFO: app]: Header set for PAN Card registration.
[2024-06-14 22:55:13,737: INFO: app]: MySQL database connection established.
[2024-06-14 22:55:13,739: INFO: app]: Page layout set to wider configuration.
[2024-06-14 22:55:13,740: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 22:55:13,742: INFO: app]: ID card type selected: PAN
[2024-06-14 22:55:13,743: INFO: app]: Header set for PAN Card registration.
[2024-06-14 22:55:13,744: INFO: preprocess]: Error reading image: 'NoneType' object has no attribute 'read'
[2024-06-14 22:55:13,745: INFO: app]: Face image loaded.
[2024-06-14 22:55:13,745: ERROR: app]: No face image uploaded.
[2024-06-14 22:55:19,305: INFO: app]: MySQL database connection established.
[2024-06-14 22:55:19,306: INFO: app]: Page layout set to wider configuration.
[2024-06-14 22:55:19,307: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 22:55:19,307: INFO: app]: ID card type selected: PAN
[2024-06-14 22:55:19,307: INFO: app]: Header set for PAN Card registration.
[2024-06-14 22:55:19,312: INFO: preprocess]: Error reading image: module 'numpy' has no attribute 'unit8'
[2024-06-14 22:55:19,313: INFO: app]: Face image loaded.
[2024-06-14 22:55:19,314: ERROR: app]: No face image uploaded.
[2024-06-14 23:00:54,099: INFO: utils]: yaml file: config.yaml loaded successfully
[2024-06-14 23:01:09,994: WARNING: module_wrapper]: From C:\Users\skaur\AppData\Local\Programs\Python\Python312\Lib\site-packages\tf_keras\src\losses.py:2976: The name tf.losses.sparse_softmax_cross_entropy is deprecated. Please use tf.compat.v1.losses.sparse_softmax_cross_entropy instead.

[2024-06-14 23:01:10,645: INFO: utils]: yaml file: config.yaml loaded successfully
[2024-06-14 23:01:10,667: INFO: app]: MySQL database connection established.
[2024-06-14 23:01:10,672: INFO: app]: Page layout set to wider configuration.
[2024-06-14 23:01:10,672: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 23:01:10,676: INFO: app]: ID card type selected: PAN
[2024-06-14 23:01:10,678: INFO: app]: Header set for PAN Card registration.
[2024-06-14 23:01:20,267: INFO: app]: MySQL database connection established.
[2024-06-14 23:01:20,267: INFO: app]: Page layout set to wider configuration.
[2024-06-14 23:01:20,267: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 23:01:20,271: INFO: app]: ID card type selected: PAN
[2024-06-14 23:01:20,271: INFO: app]: Header set for PAN Card registration.
[2024-06-14 23:01:20,321: INFO: app]: ID card image loaded.
[2024-06-14 23:01:20,321: ERROR: app]: No face image uploaded.
[2024-06-14 23:01:25,746: INFO: app]: MySQL database connection established.
[2024-06-14 23:01:25,753: INFO: app]: Page layout set to wider configuration.
[2024-06-14 23:01:25,753: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 23:01:25,753: INFO: app]: ID card type selected: PAN
[2024-06-14 23:01:25,753: INFO: app]: Header set for PAN Card registration.
[2024-06-14 23:01:25,764: INFO: app]: ID card image loaded.
[2024-06-14 23:01:25,800: INFO: app]: Face image loaded.
[2024-06-14 23:01:25,832: ERROR: app]: Error reading image: 'NoneType' object has no attribute 'any'
[2024-06-14 23:03:48,794: INFO: utils]: yaml file: config.yaml loaded successfully
[2024-06-14 23:03:48,803: INFO: utils]: yaml file: config.yaml loaded successfully
[2024-06-14 23:03:48,819: INFO: app]: MySQL database connection established.
[2024-06-14 23:03:48,821: INFO: app]: Page layout set to wider configuration.
[2024-06-14 23:03:48,821: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 23:03:48,823: INFO: app]: ID card type selected: PAN
[2024-06-14 23:03:48,823: INFO: app]: Header set for PAN Card registration.
[2024-06-14 23:03:58,489: INFO: app]: MySQL database connection established.
[2024-06-14 23:03:58,489: INFO: app]: Page layout set to wider configuration.
[2024-06-14 23:03:58,489: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 23:03:58,496: INFO: app]: ID card type selected: PAN
[2024-06-14 23:03:58,496: INFO: app]: Header set for PAN Card registration.
[2024-06-14 23:03:58,504: INFO: app]: ID card image loaded.
[2024-06-14 23:03:58,504: ERROR: app]: No face image uploaded.
[2024-06-14 23:04:03,606: INFO: app]: MySQL database connection established.
[2024-06-14 23:04:03,606: INFO: app]: Page layout set to wider configuration.
[2024-06-14 23:04:03,606: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 23:04:03,615: INFO: app]: ID card type selected: PAN
[2024-06-14 23:04:03,615: INFO: app]: Header set for PAN Card registration.
[2024-06-14 23:04:03,624: INFO: app]: ID card image loaded.
[2024-06-14 23:04:03,624: INFO: app]: Face image loaded.
[2024-06-14 23:04:45,640: INFO: app]: MySQL database connection established.
[2024-06-14 23:04:45,640: INFO: app]: Page layout set to wider configuration.
[2024-06-14 23:04:45,640: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 23:04:45,645: INFO: app]: ID card type selected: PAN
[2024-06-14 23:04:45,646: INFO: app]: Header set for PAN Card registration.
[2024-06-14 23:04:45,652: INFO: app]: ID card image loaded.
[2024-06-14 23:04:45,655: INFO: app]: Face image loaded.
[2024-06-14 23:04:50,056: INFO: app]: MySQL database connection established.
[2024-06-14 23:04:50,059: INFO: app]: Page layout set to wider configuration.
[2024-06-14 23:04:50,059: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 23:04:50,063: INFO: app]: ID card type selected: PAN
[2024-06-14 23:04:50,064: INFO: app]: Header set for PAN Card registration.
[2024-06-14 23:05:00,379: INFO: app]: MySQL database connection established.
[2024-06-14 23:05:00,379: INFO: app]: Page layout set to wider configuration.
[2024-06-14 23:05:00,379: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 23:05:00,379: INFO: app]: ID card type selected: PAN
[2024-06-14 23:05:00,379: INFO: app]: Header set for PAN Card registration.
[2024-06-14 23:05:00,395: INFO: app]: ID card image loaded.
[2024-06-14 23:05:00,395: ERROR: app]: No face image uploaded.
[2024-06-14 23:05:05,424: INFO: app]: MySQL database connection established.
[2024-06-14 23:05:05,426: INFO: app]: Page layout set to wider configuration.
[2024-06-14 23:05:05,427: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 23:05:05,429: INFO: app]: ID card type selected: PAN
[2024-06-14 23:05:05,429: INFO: app]: Header set for PAN Card registration.
[2024-06-14 23:05:05,436: INFO: app]: ID card image loaded.
[2024-06-14 23:05:05,441: INFO: app]: Face image loaded.
[2024-06-14 23:05:48,075: INFO: utils]: yaml file: config.yaml loaded successfully
[2024-06-14 23:05:48,082: INFO: utils]: yaml file: config.yaml loaded successfully
[2024-06-14 23:05:48,101: INFO: app]: MySQL database connection established.
[2024-06-14 23:05:48,101: INFO: app]: Page layout set to wider configuration.
[2024-06-14 23:05:48,104: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 23:05:48,105: INFO: app]: ID card type selected: PAN
[2024-06-14 23:05:48,107: INFO: app]: Header set for PAN Card registration.
[2024-06-14 23:06:01,293: INFO: app]: MySQL database connection established.
[2024-06-14 23:06:01,295: INFO: app]: Page layout set to wider configuration.
[2024-06-14 23:06:01,295: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 23:06:01,295: INFO: app]: ID card type selected: PAN
[2024-06-14 23:06:01,299: INFO: app]: Header set for PAN Card registration.
[2024-06-14 23:06:01,305: INFO: app]: ID card image loaded.
[2024-06-14 23:06:01,309: ERROR: app]: No face image uploaded.
[2024-06-14 23:06:05,939: INFO: app]: MySQL database connection established.
[2024-06-14 23:06:05,947: INFO: app]: Page layout set to wider configuration.
[2024-06-14 23:06:05,947: INFO: app]: Custom theme applied to Streamlit app.
[2024-06-14 23:06:05,951: INFO: app]: ID card type selected: PAN
[2024-06-14 23:06:05,951: INFO: app]: Header set for PAN Card registration.
[2024-06-14 23:06:05,956: INFO: app]: ID card image loaded.
[2024-06-14 23:06:05,959: INFO: app]: Face image loaded.
[2024-06-14 23:08:14,260: INFO: utils]: yaml file: config.yaml loaded successfully
